,name,price,above_100
92,"['Derrick', 'Cooke']",142.090116,True
93,"['Arthur', 'Hall', 'MD']",235.9669749,True
94,"['Sean', 'Patrick']",139.4507994,True
95,"['Heather', 'Collins']",127.39257340000002,True
96,"['Megan', 'Gomez']",107.86244509999999,True
97,"['William', 'Hale']",114.6709254,True
98,"['Olivia', 'Thompson']",8.608441014,False
99,"['Lori', 'Torres']",18.85827433,False
100,"['Vickie', 'Hernandez']",214.9321807,True
101,"['Kimberly', 'Brown']",40.3199327,False
102,"['Sherry', 'Meza']",182.8545499,True
103,"['Phillip', 'Hansen']",44.11611704,False
104,"['Jeanette', 'Knight']",28.68694329,False
105,"['Kayla', 'Hanson']",27.63036397,False
106,"['James', 'Johnston']",284.4290554,True
107,"['Dr.', 'John', 'Porter']",53.72799274,False
108,"['Elizabeth', 'Reyes']",93.68075684,False
109,"['Kristen', 'Henry']",77.00624357,False
110,"['Claudia', 'Anderson']",160.3401593,True
111,"['Nicholas', 'Webb']",18.71038619,False
112,"['Allison', 'Cooper']",206.04210680000003,True
113,"['Zachary', 'Barnes']",280.7741315,True
114,"['Gregory', 'Hill', 'III']",265.9765808,True
115,"['Terry', 'Ayers']",16.51163899,False
116,"['Jessica', 'Wilson']",290.4095461,True
117,"['Daniel', 'Frazier']",190.3291917,True
118,"['Brian', 'Welch']",218.2505083,True
119,"['Carol', 'Chavez']",123.18344270000001,True
120,"['Ethan', 'Mcdonald']",214.35031740000002,True
121,"['Gerald', 'Martinez']",57.54786356,False
122,"['Eric', 'King']",59.87926423,False
123,"['Sylvia', 'Walters']",110.94631319999999,True
124,"['Jonathan', 'Lane']",64.46710142,False
125,"['Matthew', 'Turner']",180.26287019999998,True
126,"['Jeffrey', 'Bauer']",30.51584181,False
127,"['Jessica', 'Shaffer']",54.90193651,False
128,"['Chris', 'Spencer']",251.3752831,True
129,"['Mary', 'Clarke']",236.0529879,True
130,"['Timothy', 'Mendoza']",105.98348159999999,True
131,"['Alicia', 'Hoffman']",182.343699,True
132,"['Joseph', 'Gardner']",144.8091344,True
133,"['Rachael', 'Rangel']",297.94964060000007,True
134,"['Jeffrey', 'Harrington']",194.27163380000002,True
135,"['Sophia', 'Randolph']",158.543126,True
136,"['Debbie', 'Freeman']",275.8719167,True
137,"['Matthew', 'Braun']",201.7749657,True
138,"['Sheri', 'Hudson']",268.3748402,True
139,"['Mary', 'King']",204.0785754,True
140,"['Beth', 'Davis']",155.0680648,True
141,"['Margaret', 'Castillo']",193.9063244,True
142,"['Tommy', 'Sandoval']",172.283041,True
143,"['Christopher', 'Hines']",46.55435299,False
144,"['Richard', 'Wright']",208.35969690000002,True
145,"['Michael', 'Brown']",278.52308860000005,True
146,"['Nathan', 'Yu']",134.1895098,True
147,"['Cameron', 'Ford']",248.89213819999998,True
148,"['Carla', 'Hayes']",265.3745759,True
149,"['Marissa', 'Matthews']",136.09257769999996,True
150,"['Dr.', 'Samuel', 'Thompson']",237.15924159999997,True
151,"['Gary', 'Figueroa']",168.94476840000002,True
152,"['Michael', 'West']",146.88868490000002,True
153,"['Martin', 'Walton']",140.3400576,True
154,"['Zachary', 'Lee']",8.667301582999999,False
155,"['Christopher', 'Stephenson']",67.01185633,False
156,"['Eric', 'Ortiz']",117.72424579999999,True
157,"['Kara', 'Pittman']",56.23964364,False
158,"['Andrew', 'Cowan']",295.9391812,True
159,"['Rhonda', 'Moss', 'DDS']",259.03975049999997,True
160,"['Sarah', 'Williams']",92.82627714,False
161,"['Carolyn', 'Collins']",236.24728880000004,True
162,"['Larry', 'Mooney']",135.2701794,True
163,"['Laura', 'Livingston']",294.25806989999995,True
164,"['Candace', 'Mckenzie']",84.58145758,False
165,"['Candace', 'Wallace']",124.74645430000001,True
166,"['Jason', 'White']",218.43180409999997,True
167,"['Patricia', 'Reynolds']",89.01176826,False
168,"['Michael', 'Ellison']",244.47171060000002,True
169,"['Melissa', 'Robles']",238.45609669999996,True
170,"['Heidi', 'Fry']",109.6264717,True
171,"['James', 'Smith']",163.95738559999998,True
172,"['Charles', 'Ruiz']",48.45811847,False
173,"['Stephanie', 'Green', 'DDS']",9.144974191000001,False
174,"['Stacey', 'Garcia']",106.61920390000002,True
175,"['Glenda', 'Burke']",206.3635063,True
176,"['Zachary', 'Alvarez']",104.052369,True
177,"['Rachel', 'Shaw']",2.448211506,False
178,"['Carmen', 'Beard']",269.623685,True
179,"['Tony', 'Daniels']",186.90357749999998,True
180,"['Randy', 'Mora']",70.74105982,False
181,"['George', 'Aguirre']",128.9497508,True
182,"['James', 'Miller']",297.0405639,True
183,"['Jacqueline', 'Williams']",17.30622156,False
184,"['April', 'Taylor']",121.2898903,True
185,"['Robert', 'Johnson']",131.62377790000002,True
186,"['Gary', 'White']",280.9706506,True
187,"['Kim', 'Lowe']",192.7758756,True
188,"['Samantha', 'Jones']",136.3415564,True
189,"['Randy', 'Lozano']",16.30104965,False
190,"['Arthur', 'Chavez']",6.903795238,False
191,"['Melissa', 'Miller']",162.6066945,True
192,"['Leslie', 'Mccormick']",282.5021066,True
193,"['Carlos', 'Rubio']",63.21802404,False
194,"['David', 'York']",86.53219266,False
195,"['Gabriella', 'Anthony']",7.638645405,False
196,"['Olivia', 'Poole']",117.85417199999999,True
197,"['Wayne', 'Wilson']",74.67047228,False
198,"['Elizabeth', 'Moore']",267.3988136,True
199,"['Janice', 'Campbell']",33.4533981,False
200,"['Julie', 'Johnson']",63.64156782,False
201,"['Misty', 'Cantrell']",189.0392091,True
202,"['Robert', 'Soto']",109.0138357,True
203,"['Brenda', 'Cowan']",60.84957659,False
204,"['Kelly', 'Guerrero']",259.5112157,True
205,"['David', 'Nichols']",19.48524858,False
206,"['Kayla', 'Taylor']",186.2356283,True
207,"['Antonio', 'Garcia']",125.47721259999999,True
208,"['Tyler', 'Cisneros']",186.58982949999998,True
209,"['Jillian', 'Crawford']",158.8172773,True
210,"['Karl', 'Pierce']",132.7746811,True
211,"['Joann', 'Taylor']",276.9621962,True
212,"['Jennifer', 'Jenkins']",59.12858208,False
213,"['Nancy', 'Brown']",78.87073418,False
214,"['Emma', 'Munoz']",120.8428757,True
215,"['Shawn', 'Galloway']",141.0298622,True
216,"['Melissa', 'Mcguire']",213.08212039999998,True
217,"['Bryan', 'Chavez']",125.396156,True
218,"['Fernando', 'Salazar']",256.1537305,True
219,"['Megan', 'Moore']",251.34779849999998,True
220,"['Robert', 'Williams']",175.209725,True
221,"['Dennis', 'Sanford']",29.45043264,False
222,"['Kimberly', 'Herrera']",154.8076505,True
223,"['Gloria', 'Potts']",289.1049353,True
224,"['Suzanne', 'Barnett']",8.470995351000001,False
225,"['Leah', 'Myers']",44.5579739,False
226,"['Kylie', 'Thomas']",13.45341602,False
227,"['Amanda', 'Murphy']",50.55321552,False
228,"['Christopher', 'Matthews']",282.3634971,True
229,"['Nicole', 'Parks']",52.28399767,False
230,"['Bobby', 'Martin']",205.4899695,True
231,"['Kevin', 'Chambers']",121.17110159999999,True
232,"['Kimberly', 'Lawson']",250.2880742,True
233,"['Rachel', 'Lopez']",101.8881123,True
234,"['Christopher', 'Clay']",219.3845088,True
235,"['Daniel', 'Martin']",0.30019336,False
236,"['William', 'Taylor']",66.55747014,False
237,"['Steven', 'Johnson']",111.293282,True
238,"['Daniel', 'Miller']",80.57756789,False
239,"['Taylor', 'Bryant']",187.6315408,True
240,"['Lauren', 'Jones']",194.7926312,True
241,"['Lindsey', 'Robertson']",22.73764686,False
242,"['Allison', 'Thomas']",168.33349750000002,True
243,"['Vernon', 'Bishop']",216.1870446,True
244,"['Susan', 'Parsons']",132.918526,True
245,"['Brady', 'Snyder']",210.39608629999998,True
246,"['Brent', 'Mcgrath']",174.69835669999998,True
247,"['Peter', 'Smith']",278.60801810000004,True
248,"['Deborah', 'Fox']",248.12282340000002,True
249,"['Heather', 'Collins']",147.4274074,True
250,"['Phillip', 'Meyers']",102.7977472,True
251,"['Nicholas', 'Hubbard']",275.40083639999995,True
252,"['Misty', 'Ramirez']",62.31681444,False
253,"['Scott', 'Johnson']",85.87388958,False
254,"['Jay', 'Nixon']",253.46747870000002,True
255,"['Tony', 'Hall']",61.19716522,False
256,"['Taylor', 'Smith']",41.49264584,False
257,"['Mark', 'Reynolds']",70.49794436,False
258,"['Marilyn', 'Christensen']",155.48545330000002,True
259,"['Denise', 'Atkins']",185.451601,True
260,"['Melissa', 'Gonzales']",228.0025997,True
261,"['Henry', 'Hoffman']",229.6628876,True
262,"['Daisy', 'Davenport']",59.52753518,False
263,"['Christopher', 'Paul']",122.7131699,True
264,"['Kevin', 'Craig']",148.20105159999997,True
265,"['Natalie', 'Coleman']",122.14404520000001,True
266,"['Jeremy', 'Strickland']",130.8435662,True
267,"['Gary', 'Bonilla']",162.6152534,True
268,"['Amanda', 'Richards']",236.5957164,True
269,"['Heidi', 'Perez']",245.17572280000002,True
270,"['Robert', 'Johnson']",174.69223459999998,True
271,"['Gary', 'Mills']",183.8363212,True
272,"['Chelsea', 'Caldwell']",16.12083718,False
273,"['John', 'Frye']",223.27741749999998,True
274,"['Michael', 'Strong']",220.41223219999998,True
275,"['Christopher', 'Delgado']",85.78279752,False
276,"['Whitney', 'Wallace']",253.45561830000003,True
277,"['Rebecca', 'Martinez']",59.68320226,False
278,"['Marissa', 'Mccoy']",116.9634653,True
279,"['Ricky', 'Kerr']",38.99584409,False
280,"['Anna', 'Campbell']",249.92134040000002,True
281,"['Marie', 'Walters']",73.38808729,False
282,"['Robert', 'Martin']",38.22288302,False
283,"['Marc', 'Davis']",162.2802619,True
284,"['James', 'Dixon']",159.37943280000002,True
285,"['Vicki', 'Ramirez']",186.1602427,True
286,"['Krista', 'Campbell']",161.2338436,True
287,"['Lauren', 'Patterson']",170.2123273,True
288,"['Megan', 'Clark']",290.2581556,True
289,"['Judy', 'Zimmerman']",219.58882549999998,True
290,"['Joseph', 'Williams', 'MD']",210.7841859,True
291,"['Lori', 'Acevedo']",210.6602899,True
292,"['William', 'Taylor']",275.6331763,True
293,"['Dawn', 'Snyder']",248.98404169999998,True
294,"['Jennifer', 'Simmons']",80.68353707,False
295,"['Alyssa', 'Nunez']",163.80090019999997,True
296,"['Robert', 'Black']",63.92800482,False
297,"['Julia', 'Young']",239.2396683,True
298,"['Melinda', 'Barnes']",227.2506352,True
299,"['Mr.', 'Brett', 'Armstrong']",154.1341836,True
300,"['Erik', 'Stevenson']",246.0040722,True
301,"['Daniel', 'George']",34.80089308,False
302,"['Lindsey', 'Jones']",197.7020395,True
303,"['Virginia', 'Lopez']",227.4255915,True
304,"['Andrew', 'Brown']",92.88318049,False
305,"['Donna', 'Lowery']",264.8326094,True
306,"['Alexis', 'Andrade']",6.313985183,False
307,"['Alyssa', 'Pierce']",47.74032516,False
308,"['Tara', 'Johnson']",38.26768696,False
309,"['Michael', 'Brady']",162.0594322,True
310,"['James', 'Rhodes']",51.92414009,False
311,"['Pamela', 'Scott']",42.43333392,False
312,"['Martin', 'Ward']",170.94982480000002,True
313,"['Kristina', 'Hernandez']",107.69157179999999,True
314,"['Robert', 'Bush']",87.18004191,False
315,"['Rebecca', 'Larson']",214.3895725,True
316,"['Brittany', 'Watson']",190.520018,True
317,"['Ryan', 'Ramirez']",249.7287913,True
318,"['Edward', 'Burns']",87.64996993,False
319,"['John', 'Prince']",31.73842034,False
320,"['Ashley', 'Boyer']",107.6625992,True
321,"['James', 'Dean']",61.6954542,False
322,"['Natalie', 'Gordon']",268.2800094,True
323,"['Ryan', 'Smith']",136.207813,True
324,"['Stephen', 'Thompson']",54.29639714,False
325,"['William', 'Delgado']",96.25442517,False
326,"['Brian', 'Johnson']",124.929208,True
327,"['James', 'Patel']",216.6056429,True
328,"['Allen', 'Rogers']",145.4342467,True
329,"['Aimee', 'Reyes']",277.6656815,True
330,"['Susan', 'Williams']",255.21535319999995,True
331,"['Edward', 'Griffin']",108.62052220000001,True
332,"['Debra', 'Baker']",296.5003089,True
333,"['Yvette', 'Kramer']",279.9371174,True
334,"['Alyssa', 'Williams', 'DVM']",270.8972241,True
335,"['John', 'Cunningham']",173.0242833,True
336,"['Dana', 'Gilbert']",86.51917139,False
337,"['Stephen', 'Henry']",146.15155780000003,True
338,"['Bradley', 'James']",137.9824935,True
339,"['Melinda', 'Peters']",16.83003044,False
340,"['Robert', 'Goodman']",213.54239840000002,True
341,"['Leslie', 'Moore']",195.96307990000003,True
342,"['Sarah', 'Gray']",270.79472880000003,True
343,"['Amy', 'Haynes']",258.5062773,True
344,"['Gary', 'Dean']",184.425152,True
345,"['Jonathan', 'Duran']",224.5361417,True
346,"['Elizabeth', 'Ruiz']",124.66944950000001,True
347,"['Caitlin', 'Lewis']",196.3598959,True
348,"['Micheal', 'Blackburn']",10.44317525,False
349,"['Sheryl', 'Mccarthy']",159.9519731,True
350,"['Lisa', 'Smith']",150.9122679,True
351,"['Jared', 'Juarez']",247.56064569999998,True
352,"['Brett', 'Castro']",217.3328585,True
353,"['Jessica', 'Murray']",175.30221840000002,True
354,"['Austin', 'Coffey']",16.25913962,False
355,"['Shelly', 'Jacobs']",3.8567620519999997,False
356,"['Elizabeth', 'Logan']",298.74232810000007,True
357,"['Cody', 'Anderson']",128.0814967,True
358,"['Kayla', 'Wood']",256.05287599999997,True
359,"['Paul', 'Singh', 'DDS']",157.9636169,True
360,"['James', 'Mays']",245.24330719999998,True
361,"['Thomas', 'Moore']",244.5914982,True
362,"['Linda', 'Pacheco']",299.60400699999997,True
363,"['Jenny', 'Clark']",66.32311808,False
364,"['Patrick', 'Guzman']",223.49659810000003,True
365,"['Mr.', 'Scott', 'Peters']",229.487331,True
366,"['John', 'Stevenson']",23.09927229,False
367,"['Kristina', 'Brooks']",154.68058259999998,True
368,"['Nancy', 'Aguilar']",63.38787527,False
369,"['Robert', 'Brown']",132.73295359999997,True
370,"['Jessica', 'Williams']",255.95815770000002,True
371,"['David', 'Brown']",290.59448060000005,True
372,"['Dorothy', 'Munoz']",242.56454,True
373,"['Jason', 'Lawson']",76.09246622,False
374,"['James', 'Hall']",167.9698314,True
375,"['Patricia', 'Carpenter']",46.08147123,False
376,"['Jeff', 'Cardenas']",64.36052627,False
377,"['Michelle', 'Johnson']",19.18945036,False
378,"['Frank', 'Madden']",17.34021424,False
379,"['George', 'Tanner']",291.4292653,True
380,"['Dylan', 'Johnson']",40.65328581,False
381,"['Pamela', 'King']",282.4817647,True
382,"['Jesse', 'Frazier']",95.66568525,False
383,"['Edward', 'Russell']",103.2235913,True
384,"['Diana', 'Mcdonald']",183.096436,True
385,"['Randy', 'Dawson']",192.1441514,True
386,"['Jasmine', 'Williams']",286.16923360000004,True
387,"['Robert', 'Smith']",124.219007,True
388,"['Sara', 'Young']",183.9944858,True
389,"['Samantha', 'Gonzalez']",205.5899257,True
390,"['Christina', 'Torres']",286.2681619,True
391,"['Maria', 'Bailey']",141.9076294,True
392,"['Charles', 'Bartlett']",94.22658657,False
393,"['Natalie', 'Parker']",238.01615890000002,True
394,"['Paula', 'Hernandez', 'DDS']",48.88381678,False
395,"['Jessica', 'Jenkins']",14.94777896,False
396,"['Drew', 'Henson']",223.07613089999998,True
397,"['Michael', 'Davis']",17.98090899,False
398,"['Ian', 'Ramos']",23.68465648,False
399,"['Anna', 'Wright']",235.5824596,True
400,"['Ashley', 'Anderson']",74.40865878,False
401,"['Jennifer', 'Wright']",298.1278773,True
402,"['Nicole', 'Lopez']",67.72888616,False
403,"['Tara', 'Ellis']",21.92761435,False
404,"['Hannah', 'Elliott']",42.35003061,False
405,"['Gavin', 'Rodriguez']",116.36642420000001,True
406,"['Johnny', 'Jackson']",291.5968901,True
407,"['Martin', 'Garrett']",147.06705559999997,True
408,"['Terri', 'Hayes']",167.36096730000003,True
409,"['Adam', 'Huang']",260.8409357,True
410,"['Carolyn', 'Garner']",104.41065350000001,True
411,"['Lisa', 'Lee']",130.22025109999998,True
412,"['Rodney', 'Escobar']",8.711600244,False
413,"['Michael', 'Johnson']",144.5450063,True
414,"['Michelle', 'Carter', 'DVM']",55.94822858,False
415,"['John', 'Dunn']",81.5436983,False
416,"['Terry', 'Pierce']",297.86618239999996,True
417,"['David', 'Buck']",258.79109040000003,True
418,"['Jennifer', 'Newman']",149.30963630000002,True
419,"['Cynthia', 'Lee']",246.5934196,True
420,"['Sylvia', 'Clark']",299.52523510000003,True
421,"['Joseph', 'Taylor']",86.08285036,False
422,"['Kathleen', 'Barton']",37.42180870000001,False
423,"['Michael', 'Harris', 'Jr.']",52.86340979,False
424,"['Eric', 'Benson']",172.1967218,True
425,"['Curtis', 'Butler']",44.51322087,False
426,"['Brittany', 'Le']",51.04878875,False
427,"['Jeremiah', 'Sims']",101.161794,True
428,"['David', 'Davis']",290.4227547,True
429,"['Tiffany', 'Bond']",181.4895479,True
430,"['Patricia', 'Chen']",61.60059465,False
431,"['William', 'Crawford']",181.76037490000002,True
432,"['Christina', 'Roberts']",29.28680092,False
433,"['Jerome', 'Scott']",232.1441336,True
434,"['Jeffery', 'Walker']",272.0840276,True
435,"['Todd', 'Alvarez']",212.17336319999998,True
436,"['John', 'Henry']",223.9911858,True
437,"['James', 'Miles']",156.36757780000002,True
438,"['Michael', 'Downs']",31.19720611,False
439,"['Kayla', 'Wheeler']",6.095911005,False
440,"['Charles', 'Martin']",161.27522869999999,True
441,"['Harold', 'Bennett']",135.04235500000001,True
442,"['Michael', 'Swanson']",200.39235280000003,True
443,"['Janet', 'Mcdonald']",79.80353707,False
444,"['Brett', 'Willis']",244.40641150000002,True
445,"['Jacob', 'Smith']",27.92322882,False
446,"['Alexa', 'Webb']",167.5688585,True
447,"['Louis', 'Klein']",40.12200004,False
448,"['Tony', 'Yu']",15.74238645,False
449,"['Lisa', 'Goodman']",121.07840959999999,True
450,"['Kimberly', 'Hernandez']",36.97352302,False
451,"['Phillip', 'Friedman']",145.84183080000003,True
452,"['Brian', 'Lam']",2.900394487,False
453,"['Kristin', 'Wilkins']",251.8510287,True
454,"['Joshua', 'Lynch']",188.87811100000002,True
455,"['Blake', 'Mclaughlin']",276.65121569999997,True
456,"['Billy', 'Olsen']",10.00480704,False
457,"['Shawn', 'Brock']",179.61580859999998,True
458,"['Danielle', 'Jones']",222.69520759999997,True
459,"['Jim', 'Gomez']",60.12919733,False
460,"['Sabrina', 'Henderson']",178.7453853,True
461,"['David', 'Pennington']",245.3184012,True
462,"['Deborah', 'Williams']",137.015971,True
463,"['Stephanie', 'Bowman']",227.0047204,True
464,"['Joseph', 'Frazier']",176.45330230000002,True
465,"['Ryan', 'Mclaughlin']",249.86437599999996,True
466,"['Tony', 'Hall']",135.8550959,True
467,"['Timothy', 'Martin']",289.2653637,True
468,"['John', 'Obrien']",261.8481216,True
469,"['Barbara', 'Johnson']",53.80589508,False
470,"['Brandon', 'Marshall']",139.84778269999998,True
471,"['Carrie', 'Miller']",11.55550873,False
472,"['Samantha', 'Dean']",261.61934069999995,True
473,"['Jamie', 'Wilson']",87.74932378,False
474,"['Carlos', 'Acosta']",236.6035296,True
475,"['Amy', 'Bennett']",228.74945780000002,True
476,"['Dominique', 'Wells']",116.64359540000001,True
477,"['Sarah', 'Bright']",237.51607830000003,True
478,"['Michael', 'Barton']",111.5883392,True
479,"['Rebecca', 'Anderson']",172.3062642,True
480,"['Megan', 'Riggs']",31.41542458,False
481,"['Whitney', 'Andrews']",44.1176993,False
482,"['Catherine', 'Jones']",127.0135122,True
483,"['William', 'Andrews']",236.21807630000004,True
484,"['Kathleen', 'Edwards']",158.32395380000003,True
485,"['Roger', 'Frost']",220.46888739999997,True
486,"['Justin', 'Johnson']",255.8491608,True
487,"['Valerie', 'Young']",265.1702577,True
488,"['Samantha', 'Perez']",239.94697969999999,True
489,"['Devin', 'Allen']",72.15833791,False
490,"['Stephanie', 'Little']",238.9238728,True
491,"['Melanie', 'Miller']",27.5070475,False
492,"['Erica', 'Beck']",2.4085263969999997,False
493,"['Toni', 'Dunn']",168.37336200000001,True
494,"['Eric', 'Dunn']",211.89758909999998,True
495,"['David', 'Jackson']",169.3550529,True
496,"['Melanie', 'Gates']",94.66629008,False
497,"['Heather', 'Pierce']",17.41061969,False
498,"['Jordan', 'Lewis']",153.01461740000002,True
499,"['Michele', 'Johnson']",255.7149801,True
500,"['Samantha', 'Ryan']",249.4925261,True
501,"['Christopher', 'Hudson']",201.9997518,True
502,"['Zachary', 'Williams']",106.59921640000002,True
503,"['Donna', 'Davis']",66.72879991,False
504,"['Jordan', 'Erickson']",237.7720748,True
505,"['Christopher', 'Nolan']",88.74278259999998,False
506,"['Evelyn', 'Hanna']",11.36458787,False
507,"['Jason', 'Johnson']",250.23147020000002,True
508,"['Barbara', 'Caldwell']",224.7115849,True
509,"['Ronald', 'Huff']",7.2205434639999995,False
510,"['Holly', 'Norris']",216.2305109,True
511,"['Derrick', 'Carter']",11.83791299,False
512,"['Kenneth', 'Golden']",285.8508169,True
513,"['Grace', 'Edwards']",70.08655795,False
514,"['Jonathan', 'Rios']",57.71259736,False
515,"['Mackenzie', 'Miller']",265.5941732,True
516,"['Tammy', 'Taylor']",138.8559857,True
517,"['Reginald', 'King']",207.33056059999998,True
518,"['Matthew', 'Fletcher']",130.5591612,True
519,"['Elizabeth', 'Jordan']",177.7124355,True
520,"['Sally', 'Santiago']",45.11902986,False
521,"['James', 'Johnson']",12.89573538,False
522,"['Jason', 'Saunders']",242.8437386,True
523,"['Carol', 'Hernandez']",4.6243706410000005,False
524,"['Kendra', 'Dawson']",291.5212704,True
525,"['James', 'Hess', 'DDS']",58.42698092,False
526,"['Michael', 'Stokes']",25.51886602,False
527,"['Jeffrey', 'Martinez']",147.6903791,True
528,"['Joseph', 'Bell']",102.9874282,True
529,"['Pamela', 'Black']",140.71938899999998,True
530,"['Robert', 'Jordan']",100.4711011,True
531,"['Kathy', 'Baker']",263.5511899,True
532,"['Brian', 'Bailey']",115.36283159999999,True
533,"['Mitchell', 'Clark']",190.2857937,True
534,"['Kelly', 'Mcintyre']",168.73442690000002,True
535,"['Susan', 'Ali']",260.5821259,True
536,"['Latoya', 'Gonzales']",205.04242219999998,True
537,"['Olivia', 'Mayo']",251.53931630000002,True
538,"['Thomas', 'Anderson']",221.03202140000002,True
539,"['Todd', 'Jennings']",182.3938507,True
540,"['Paul', 'Dixon']",22.25760841,False
541,"['Julie', 'Torres']",130.6787559,True
542,"['James', 'Miller']",202.22964919999998,True
543,"['John', 'Howard']",80.73869922,False
544,"['Anne', 'Savage']",134.04054969999999,True
545,"['Richard', 'Wilson']",226.89171340000001,True
546,"['Mrs.', 'Amber', 'Esparza']",187.5777824,True
547,"['Todd', 'Armstrong']",99.18946135,False
548,"['Aaron', 'Richardson']",118.4556824,True
549,"['Gregory', 'Pollard']",234.13823680000002,True
550,"['Jon', 'Butler']",225.7678307,True
551,"['Chelsea', 'Madden']",116.6229213,True
552,"['Misty', 'Ramos']",234.0837103,True
553,"['Ryan', 'Murphy']",233.787281,True
554,"['Brittany', 'Sandoval']",259.1615163,True
555,"['Rose', 'Stanton']",132.5843724,True
556,"['Kristen', 'Banks']",287.0092393,True
557,"['Julia', 'Stokes']",140.3125662,True
558,"['Paul', 'Phillips']",186.00436499999998,True
